lookback,sl_mult,tp_mult,atr_thresh,pnl,sharpe,max_drawdown,win_rate
10,2.0,1.5,2.0,-968.5293944999996,-48.704458107799084,-974.508144499996,42.17821782178218
10,2.0,1.5,3.0,-429.14911349999977,-46.26227000153468,-439.73569750000024,40.69767441860465
10,2.0,1.5,5.0,-100.4076855,-42.424206637133125,-107.9100729999991,51.724137931034484
10,2.0,2.0,1.0,-2463.0005094999997,-73.2059038597774,-2478.527200000004,31.028938906752412
10,2.0,2.0,2.0,-926.2070835,-46.78450756976663,-955.4751494999982,37.79193205944799
10,2.0,2.0,3.0,-394.49557199999975,-43.8357709648161,-415.3002665000022,36.58536585365854
10,2.0,2.0,5.0,-74.85637449999993,-34.94932530688932,-90.6627690000023,42.30769230769231
20,0.5,0.5,1.0,-3685.594247,-177.5052561903465,-3683.7021380000006,1.7334777898158178
20,0.5,0.5,2.0,-1392.1926555,-166.79076032063733,-1389.6774404999996,2.8694404591104736
20,0.5,0.5,3.0,-470.2326394999999,-176.78925823656502,-467.7174245000024,4.741379310344827
20,0.5,0.5,5.0,-71.82283899999999,-202.0067136962514,-69.79179700000168,2.941176470588235
20,0.5,1.0,1.0,-3458.333452,-165.61135528403884,-3458.675222499998,3.7058152793614596
20,0.5,1.0,2.0,-1309.0700794999998,-144.17205721882152,-1308.9987545000004,6.296851574212893
20,0.5,1.0,3.0,-438.03716699999967,-135.24440715684685,-437.96584200000143,7.142857142857142
20,0.5,1.0,5.0,-59.298816500000044,-88.91055459772002,-57.26777450000009,9.375
20,0.5,1.5,1.0,-3354.6218720000006,-159.36145709848623,-3357.0935360000003,4.879482657260435
20,0.5,1.5,2.0,-1265.1188485,-131.42722591667308,-1267.177416999999,6.461538461538462
20,0.5,1.5,3.0,-421.6177539999999,-112.80658028270477,-423.6763224999995,6.912442396313365
20,0.5,1.5,5.0,-59.77884050000006,-83.87679215750191,-57.7477985000005,9.375
20,0.5,2.0,1.0,-3303.0787330000003,-155.57596671542657,-3300.976613499999,5.098980203959208
20,0.5,2.0,2.0,-1251.718627,-126.59700554196314,-1249.203411999999,6.122448979591836
20,0.5,2.0,3.0,-448.1341824999999,-116.30295854647642,-445.6189674999987,5.607476635514018
20,0.5,2.0,5.0,-84.2000615000001,-105.23638976614536,-82.16901950000101,6.25
20,1.0,0.5,1.0,-2952.9491894999996,-132.33752116491547,-2951.057080499995,6.359945872801083
20,1.0,0.5,2.0,-1108.2783004999997,-99.80444466391177,-1105.7630855000025,12.956204379562045
20,1.0,0.5,3.0,-389.1385375000002,-92.31233462470732,-386.62332249999963,20.87912087912088
20,1.0,0.5,5.0,-51.262452000000074,-58.9706946793512,-50.83668300000136,32.142857142857146
20,1.0,1.0,1.0,-2555.0233715,-116.0143903266521,-2555.365141999995,12.682551883166795
20,1.0,1.0,2.0,-977.9254074999998,-86.15058546896567,-977.8540825000018,23.045267489711936
20,1.0,1.0,3.0,-338.3728940000001,-76.87053068653908,-338.3015689999993,26.993865030674847
20,1.0,1.0,5.0,-68.15025149999998,-66.12882724458339,-63.4346970000006,25.925925925925924
20,1.0,1.5,1.0,-2316.6519104999998,-104.12567951934517,-2319.123574499994,17.095435684647303
20,1.0,1.5,2.0,-892.0814750000002,-76.6675843600891,-894.1400434999996,24.168514412416854
20,1.0,1.5,3.0,-318.9012105000005,-66.44501443566332,-321.25082100000145,24.836601307189543
20,1.0,1.5,5.0,-47.318336500000036,-45.237544818079684,-46.97491600000285,36.0
20,1.0,2.0,1.0,-2222.3799669999994,-98.3252048114481,-2220.2778474999977,17.48492678725237
20,1.0,2.0,2.0,-815.3774965000002,-67.91677434194509,-812.8622815000017,22.24824355971897
20,1.0,2.0,3.0,-324.47918700000037,-65.37247758061162,-322.2550140000021,20.27027027027027
20,1.0,2.0,5.0,-63.13298700000007,-61.81750622680373,-62.78956649999964,25.0
20,1.5,0.5,1.0,-2601.1959704999995,-115.51093860565636,-2599.377419999997,9.32524639878696
20,1.5,0.5,2.0,-1019.1207074999996,-86.33517286059345,-1016.6790509999992,17.764471057884233
20,1.5,0.5,3.0,-371.57554949999985,-76.69354957996764,-369.133893000002,28.143712574850298
20,1.5,0.5,5.0,-66.19080849999999,-55.638934791870646,-65.76503950000188,38.46153846153847
20,1.5,1.0,1.0,-2271.4023575,-95.34765925571548,-2271.7441279999985,18.69488536155203
20,1.5,1.0,2.0,-947.7629779999999,-69.72419823970993,-947.6916530000017,33.56481481481482
20,1.5,1.0,3.0,-382.59583549999974,-67.8809823731931,-382.52451049999945,36.3013698630137
20,1.5,1.0,5.0,-99.518969,-72.86240522979246,-87.69377000000168,32.0
20,1.5,1.5,1.0,-1931.6218124999996,-83.24236761622407,-1934.093476500002,26.234269119070667
20,1.5,1.5,2.0,-788.7019869999999,-59.46303049828494,-790.7605555000009,36.775818639798494
20,1.5,1.5,3.0,-318.62084500000014,-55.14867165985012,-320.97045549999893,34.81481481481482
20,1.5,1.5,5.0,-56.400981000000016,-34.96264293970268,-57.442579999999,50.0
20,1.5,2.0,1.0,-1864.2838609999994,-80.61759994884285,-1862.1817415000005,26.1758691206544
20,1.5,2.0,2.0,-718.9707380000004,-54.76018658959128,-716.4555230000005,32.52032520325203
20,1.5,2.0,3.0,-306.88359300000025,-54.76292534644768,-304.65941999999995,28.346456692913385
20,1.5,2.0,5.0,-50.30386050000004,-45.33721965315001,-54.44470150000052,40.0
20,2.0,0.5,1.0,-2518.438440999999,-106.59269282093148,-2516.6198904999983,10.85578446909667
20,2.0,0.5,2.0,-1024.3101619999993,-78.22859761823415,-1021.8685054999987,20.24793388429752
20,2.0,0.5,3.0,-375.60502549999956,-66.82589299690142,-373.1633690000017,30.67484662576687
20,2.0,0.5,5.0,-78.33194849999987,-56.98992744864044,-77.9061795000016,38.46153846153847
20,2.0,1.0,1.0,-2077.2154224999995,-87.29723654468009,-2077.5571930000006,21.804511278195488
20,2.0,1.0,2.0,-894.0795904999994,-64.07797617807786,-894.0082655000006,38.349514563106794
20,2.0,1.0,3.0,-377.31465199999934,-63.34485824074426,-377.24332700000014,40.140845070422536
20,2.0,1.0,5.0,-101.95973799999996,-73.13446504054386,-91.27448199999708,32.0
20,2.0,1.5,1.0,-1798.5377774999993,-76.5845993179399,-1801.0094415000021,29.26577042399173
