entry_time,exit_time,symbol,direction,quantity,entry_price,exit_price,pnl,exit_reason
2017-12-21 11:00:00,2017-12-22 11:00:00,SPY,long,545,268.03,267.08,-517.7499999999939,StopLoss
2017-12-22 12:00:00,2017-12-29 09:30:00,SPY,long,693,267.13,267.98,589.0500000000158,TakeProfit
2017-12-29 10:00:00,2017-12-29 15:00:00,SPY,long,946,267.73,266.88,-804.1000000000215,StopLoss
2018-01-02 09:30:00,2018-01-03 09:30:00,SPY,long,702,267.98,269.56,1109.159999999989,TakeProfit
2018-01-03 10:00:00,2018-01-04 09:30:00,SPY,long,627,269.84,271.82,1241.4600000000114,TakeProfit
2018-01-04 10:00:00,2018-01-05 14:00:00,SPY,long,648,271.89,272.86,628.5600000000177,TakeProfit
2018-01-05 15:00:00,2018-01-09 09:30:00,SPY,long,641,273.39,274.24,544.8500000000146,TakeProfit
2018-01-09 10:00:00,2018-01-09 13:00:00,SPY,long,812,274.38,275.21,673.9599999999871,TakeProfit
2018-01-09 14:00:00,2018-01-10 09:30:00,SPY,long,760,274.97,273.37,-1216.0000000000173,StopLoss
2018-01-10 10:00:00,2018-01-11 09:30:00,SPY,long,583,273.77,275.07,757.9000000000067,TakeProfit
2018-01-11 10:00:00,2018-01-12 09:30:00,SPY,long,483,275.12,277.03,922.5299999999846,TakeProfit
2018-01-12 10:00:00,2018-01-16 09:30:00,SPY,long,557,277.63,279.99,1314.5200000000077,TakeProfit
2018-01-16 10:00:00,2018-01-16 13:00:00,SPY,long,487,278.75,277.69,-516.2200000000012,StopLoss
2018-01-16 14:00:00,2018-01-17 12:00:00,SPY,long,385,276.76,279.02,870.0999999999965,TakeProfit
2018-01-17 13:00:00,2018-01-22 10:00:00,SPY,long,372,279.18,281.0,677.0399999999975,TakeProfit
2018-01-22 11:00:00,2018-01-22 15:00:00,SPY,long,577,281.45,282.67,703.9400000000157,TakeProfit
2018-01-23 09:30:00,2018-01-24 09:30:00,SPY,long,584,282.65,284.28,951.9199999999973,TakeProfit
2018-01-24 10:00:00,2018-01-24 11:00:00,SPY,long,538,284.19,283.19,-538.0,StopLoss
2018-01-24 12:00:00,2018-01-26 11:00:00,SPY,long,444,282.68,284.68,888.0,TakeProfit
2018-01-26 12:00:00,2018-01-30 09:30:00,SPY,long,398,285.1,281.99,-1237.7800000000054,StopLoss
2018-01-30 10:00:00,2018-01-30 10:00:00,SPY,long,363,282.72,282.72,0.0,StopLoss
2018-02-27 09:30:00,2018-03-09 15:00:00,SPY,short,362,277.73,278.82,-394.57999999999095,CrossUp
2018-03-12 09:30:00,2018-03-12 11:00:00,SPY,long,355,279.56,278.7,-305.30000000000484,StopLoss
2018-03-12 12:00:00,2018-03-13 12:00:00,SPY,long,362,278.66,278.18,-173.76000000000658,StopLoss
2018-03-13 13:00:00,2018-03-16 11:00:00,SPY,long,356,277.64,274.65,-1064.4400000000032,StopLoss
2018-03-16 12:00:00,2018-03-19 09:30:00,SPY,long,364,275.0,272.7,-837.2000000000041,StopLoss
2018-03-19 10:00:00,2018-03-19 11:00:00,SPY,long,371,271.6,270.4,-445.20000000001687,StopLoss
2018-03-19 12:00:00,2018-04-17 11:00:00,SPY,long,343,270.13,270.02,-37.73000000000468,CrossDown
2018-04-17 12:00:00,2018-04-18 12:00:00,SPY,short,347,270.02,270.92,-312.30000000001183,CrossUp
2018-04-18 13:00:00,2018-04-19 09:30:00,SPY,long,408,270.57,269.35,-497.75999999998794,StopLoss
2018-04-19 10:00:00,2018-04-19 13:00:00,SPY,long,407,269.13,268.3,-337.8099999999935,StopLoss
2018-04-19 14:00:00,2018-04-20 11:00:00,SPY,long,379,268.5,267.03,-557.1300000000103,StopLoss
2018-04-20 12:00:00,2018-04-27 15:00:00,SPY,long,335,266.37,266.58,70.34999999999314,CrossDown
2018-04-30 09:30:00,2018-04-30 12:00:00,SPY,short,333,267.48,265.75,576.0900000000061,TakeProfit
2018-04-30 13:00:00,2018-05-01 10:00:00,SPY,short,324,266.06,262.97,1001.1599999999919,CrossUp
2018-05-01 11:00:00,2018-05-02 13:00:00,SPY,long,335,262.59,264.79,737.0000000000152,TakeProfit
2018-05-02 14:00:00,2018-05-08 10:00:00,SPY,long,341,264.54,266.45,651.3099999999891,TakeProfit
2018-05-08 11:00:00,2018-05-10 12:00:00,SPY,long,363,266.43,272.06,2043.6899999999982,TakeProfit
2018-05-10 14:00:00,2018-05-14 09:30:00,SPY,long,376,271.95,273.76,680.5600000000009,TakeProfit
2018-05-14 10:00:00,2018-05-14 14:00:00,SPY,long,469,273.56,273.0,-262.64000000000107,StopLoss
2018-05-14 15:00:00,2018-05-15 09:30:00,SPY,long,478,272.92,270.37,-1218.9000000000055,StopLoss
2018-05-15 10:00:00,2018-05-17 10:00:00,SPY,long,381,270.95,273.14,834.3899999999992,TakeProfit
2018-05-17 11:00:00,2018-05-17 14:00:00,SPY,long,413,272.56,272.19,-152.81000000000188,StopLoss
2018-05-17 15:00:00,2018-05-21 09:30:00,SPY,long,439,272.01,273.28,557.529999999992,TakeProfit
2018-05-21 10:00:00,2018-05-22 15:00:00,SPY,long,433,273.78,272.56,-528.2599999999873,StopLoss
2018-05-23 09:30:00,2018-05-23 15:00:00,SPY,long,476,271.6,273.38,847.279999999987,TakeProfit
2018-05-24 09:30:00,2018-05-29 09:30:00,SPY,long,403,271.88,270.93,-382.8499999999954,StopLoss
2018-05-29 10:00:00,2018-05-29 11:00:00,SPY,long,433,270.34,268.92,-614.8599999999823,StopLoss
2018-05-29 12:00:00,2018-05-29 12:00:00,SPY,long,393,269.29,269.29,0.0,StopLoss
2018-05-29 13:00:00,2018-05-31 15:00:00,SPY,long,377,268.61,270.75,806.7799999999949,TakeProfit
2018-06-01 09:30:00,2018-06-04 09:30:00,SPY,long,360,272.94,275.04,756.0000000000082,TakeProfit
2018-06-04 10:00:00,2018-06-06 14:00:00,SPY,long,393,274.65,277.0,923.5500000000089,TakeProfit
2018-06-06 15:00:00,2018-06-07 13:00:00,SPY,long,615,277.5,276.5,-615.0,StopLoss
2018-06-07 14:00:00,2018-06-11 09:30:00,SPY,long,488,277.19,278.48,629.52000000001,TakeProfit
2018-06-11 10:00:00,2018-06-15 09:30:00,SPY,long,540,278.55,276.49,-1112.4000000000012,StopLoss
2018-06-15 10:00:00,2018-06-19 09:30:00,SPY,long,393,276.21,274.14,-813.5099999999973,StopLoss
2018-06-19 10:00:00,2018-06-20 09:30:00,SPY,long,386,274.47,276.31,710.2399999999903,TakeProfit
2018-06-20 10:00:00,2018-06-21 10:00:00,SPY,long,429,275.98,274.63,-579.1500000000098,StopLoss
2018-06-21 11:00:00,2018-06-21 15:00:00,SPY,long,488,275.05,274.23,-400.15999999999667,StopLoss
2018-06-22 09:30:00,2018-06-25 09:30:00,SPY,long,438,275.18,272.03,-1379.7000000000148,StopLoss
2018-06-25 10:00:00,2018-07-06 13:00:00,SPY,long,361,271.56,275.5,1422.3399999999992,CrossDown
2018-07-06 14:00:00,2018-07-09 09:30:00,SPY,short,360,275.53,276.86,-478.80000000001473,StopLoss
2018-07-09 10:00:00,2018-07-10 09:30:00,SPY,short,398,277.25,278.55,-517.4000000000045,StopLoss
2018-07-10 10:00:00,2018-07-10 12:00:00,SPY,short,506,278.89,278.62,136.6199999999908,CrossUp
2018-07-10 13:00:00,2018-07-11 09:30:00,SPY,long,535,278.38,277.31,-572.4499999999964,StopLoss
2018-07-11 10:00:00,2018-07-11 13:00:00,SPY,long,559,277.73,276.87,-480.7400000000076,StopLoss
2018-07-11 14:00:00,2018-07-12 10:00:00,SPY,long,473,277.16,278.32,548.679999999985,TakeProfit
2018-07-12 11:00:00,2018-07-17 12:00:00,SPY,long,435,278.89,280.51,704.700000000002,TakeProfit
2018-07-17 13:00:00,2018-07-19 09:30:00,SPY,long,635,280.55,279.78,-488.95000000002454,StopLoss
2018-07-19 10:00:00,2018-07-23 09:30:00,SPY,long,648,280.01,279.5,-330.4799999999941,StopLoss
2018-07-23 10:00:00,2018-07-24 09:30:00,SPY,long,617,279.52,282.03,1548.6699999999944,TakeProfit
2018-07-24 10:00:00,2018-07-24 13:00:00,SPY,long,595,282.25,281.13,-666.4000000000027,StopLoss
2018-07-24 14:00:00,2018-07-25 13:00:00,SPY,long,516,281.12,282.53,727.5599999999836,TakeProfit
2018-07-25 14:00:00,2018-07-25 15:00:00,SPY,long,479,282.78,284.13,646.6500000000109,TakeProfit
2018-07-26 09:30:00,2018-07-27 12:00:00,SPY,long,464,283.42,280.83,-1201.7600000000148,StopLoss
2018-07-27 13:00:00,2018-07-30 11:00:00,SPY,long,432,281.49,280.46,-444.96000000001277,StopLoss
2018-07-30 12:00:00,2018-07-31 11:00:00,SPY,long,445,279.75,281.6,823.2500000000101,TakeProfit
2018-07-31 12:00:00,2018-08-01 12:00:00,SPY,long,416,281.76,280.74,-424.31999999999243,StopLoss
2018-08-01 13:00:00,2018-08-02 09:30:00,SPY,long,499,280.62,279.97,-324.34999999998865,StopLoss
2018-08-02 10:00:00,2018-08-02 12:00:00,SPY,long,469,280.28,281.8,712.8800000000181,TakeProfit
