entry_time,exit_time,symbol,direction,quantity,entry_price,exit_price,pnl,exit_reason
2006-07-05 11:00:00,2006-07-05 11:00:00,SPY,long,712,126.86,126.86,0.0,StopLoss
2006-07-05 12:00:00,2006-07-06 09:30:00,SPY,long,743,126.89,127.37,356.64000000000294,TakeProfit
2006-07-06 10:00:00,2006-07-06 12:00:00,SPY,long,682,127.64,127.37,-184.1399999999973,StopLoss
2006-07-06 13:00:00,2006-07-07 09:30:00,SPY,long,578,127.41,127.05,-208.07999999999967,StopLoss
2006-07-07 10:00:00,2006-07-07 14:00:00,SPY,long,579,127.15,126.41,-428.46000000000527,StopLoss
2006-07-07 15:00:00,2006-07-10 09:30:00,SPY,long,498,126.53,127.01,239.04000000000198,CrossDown
2006-07-10 10:00:00,2006-07-10 14:00:00,SPY,short,513,127.38,126.5,451.43999999999767,TakeProfit
2006-07-10 15:00:00,2006-07-11 09:30:00,SPY,short,510,126.73,126.54,96.89999999999884,StopLoss
2006-07-11 10:00:00,2006-07-11 14:00:00,SPY,short,355,126.04,126.68,-227.20000000000022,StopLoss
2006-07-11 15:00:00,2006-07-12 13:00:00,SPY,short,353,127.27,126.1,413.0100000000006,TakeProfit
2006-07-12 14:00:00,2006-07-13 14:00:00,SPY,short,327,125.82,124.41,461.0699999999989,TakeProfit
2006-07-13 15:00:00,2006-07-14 11:00:00,SPY,short,356,124.19,123.35,299.0400000000012,TakeProfit
2006-07-14 12:00:00,2006-07-19 09:30:00,SPY,short,352,123.47,124.7,-432.9600000000014,StopLoss
2006-07-19 10:00:00,2006-07-19 14:00:00,SPY,short,352,125.63,126.13,-176.0,CrossUp
2006-07-19 15:00:00,2006-07-20 14:00:00,SPY,long,348,125.98,125.28,-243.600000000001,StopLoss
2006-07-20 15:00:00,2006-07-21 09:30:00,SPY,long,440,124.96,124.45,-224.399999999996,StopLoss
2006-07-21 10:00:00,2006-07-21 10:00:00,SPY,long,417,124.66,124.66,0.0,StopLoss
2006-07-21 11:00:00,2006-07-21 12:00:00,SPY,long,394,124.57,124.08,-193.05999999999798,StopLoss
2006-07-21 13:00:00,2006-07-24 10:00:00,SPY,long,371,124.32,125.62,482.3000000000042,TakeProfit
2006-07-24 11:00:00,2006-07-25 09:30:00,SPY,long,341,125.9,126.12,75.01999999999961,StopLoss
2006-07-26 16:00:00,2006-07-27 15:00:00,SPY,long,411,126.85,126.37,-197.2799999999958,StopLoss
2006-07-27 16:00:00,2006-07-28 11:00:00,SPY,long,412,126.72,127.86,469.68000000000023,TakeProfit
2006-07-28 12:00:00,2006-07-31 09:30:00,SPY,long,450,127.92,127.6,-144.00000000000333,StopLoss
2006-07-31 10:00:00,2006-08-01 09:30:00,SPY,long,428,127.76,127.18,-248.23999999999927,StopLoss
2006-08-01 10:00:00,2006-08-02 09:30:00,SPY,long,486,126.7,127.77,520.0199999999967,TakeProfit
2006-08-02 10:00:00,2006-08-03 09:30:00,SPY,long,560,127.7,127.44,-145.60000000000286,StopLoss
2006-08-03 10:00:00,2006-08-03 10:00:00,SPY,long,529,127.81,127.81,0.0,StopLoss
2006-08-03 11:00:00,2006-08-03 14:00:00,SPY,long,511,127.55,128.44,454.7900000000003,TakeProfit
2006-08-03 15:00:00,2006-08-04 09:30:00,SPY,long,533,128.11,128.95,447.71999999998667,TakeProfit
2006-08-04 10:00:00,2006-08-04 12:00:00,SPY,long,503,128.87,128.3,-286.70999999999657,StopLoss
2006-08-04 13:00:00,2006-08-08 14:00:00,SPY,long,449,127.8,127.53,-121.22999999999821,StopLoss
2006-08-08 15:00:00,2006-08-09 09:30:00,SPY,short,588,127.33,128.05,-423.3600000000077,StopLoss
2006-08-09 10:00:00,2006-08-09 12:00:00,SPY,long,529,128.02,127.93,-47.610000000001804,CrossDown
2006-08-09 13:00:00,2006-08-09 15:00:00,SPY,short,488,127.64,126.78,419.6799999999997,TakeProfit
2006-08-09 16:00:00,2006-08-10 09:30:00,SPY,short,444,126.91,126.71,88.80000000000126,StopLoss
2006-08-10 10:00:00,2006-08-10 14:00:00,SPY,short,379,126.74,127.09,-132.65000000000322,StopLoss
2006-08-10 15:00:00,2006-08-14 11:00:00,SPY,short,438,127.28,128.03,-328.5,StopLoss
2006-08-14 12:00:00,2006-08-14 15:00:00,SPY,short,597,127.94,127.04,537.299999999995,TakeProfit
2006-08-14 16:00:00,2006-08-15 09:30:00,SPY,short,638,127.15,128.03,-561.4399999999971,CrossUp
2006-08-15 10:00:00,2006-08-16 09:30:00,SPY,long,472,128.34,129.12,368.16000000000054,TakeProfit
2006-08-16 10:00:00,2006-08-17 13:00:00,SPY,long,485,129.36,129.96,290.99999999999727,TakeProfit
2006-08-17 14:00:00,2006-08-23 11:00:00,SPY,long,656,129.92,129.65,-177.11999999998807,StopLoss
2006-08-23 12:00:00,2006-08-23 13:00:00,SPY,long,724,129.67,129.34,-238.91999999998848,StopLoss
2006-08-23 14:00:00,2006-08-23 15:00:00,SPY,long,688,129.23,129.57,233.92000000000235,CrossDown
2006-08-25 14:00:00,2006-08-28 10:00:00,SPY,short,710,129.93,130.39,-326.59999999998547,StopLoss
2006-08-28 11:00:00,2006-08-29 10:00:00,SPY,long,726,130.54,130.11,-312.1799999999843,StopLoss
2006-08-29 11:00:00,2006-08-29 14:00:00,SPY,long,743,129.91,130.38,349.2099999999991,TakeProfit
2006-08-29 15:00:00,2006-08-29 15:00:00,SPY,long,681,130.76,130.76,0.0,StopLoss
2006-08-29 16:00:00,2006-09-01 09:30:00,SPY,long,731,130.63,131.24,445.91000000001,TakeProfit
2006-09-01 10:00:00,2006-09-01 10:00:00,SPY,long,868,131.17,131.17,0.0,StopLoss
2006-09-01 11:00:00,2006-09-06 09:30:00,SPY,long,863,131.32,130.99,-284.78999999998626,StopLoss
2006-09-06 10:00:00,2006-09-06 14:00:00,SPY,long,823,130.91,130.5,-337.4299999999972,StopLoss
2006-09-06 15:00:00,2006-09-07 09:30:00,SPY,long,705,130.42,130.06,-253.79999999998958,CrossDown
2006-09-07 10:00:00,2006-09-07 12:00:00,SPY,short,641,129.8,129.98,-115.37999999998615,StopLoss
2006-09-07 13:00:00,2006-09-12 10:00:00,SPY,short,502,130.42,131.0,-291.1600000000063,StopLoss
2006-09-12 11:00:00,2006-09-12 13:00:00,SPY,short,653,131.13,131.31,-117.54000000000445,CrossUp
2006-09-12 14:00:00,2006-09-12 14:00:00,SPY,long,501,131.78,131.78,0.0,StopLoss
2006-09-12 15:00:00,2006-09-14 10:00:00,SPY,long,532,131.64,131.93,154.2800000000109,StopLoss
2006-09-14 11:00:00,2006-09-15 10:00:00,SPY,long,512,131.98,132.11,66.56000000001222,StopLoss
2006-09-15 11:00:00,2006-09-18 11:00:00,SPY,long,535,131.92,132.22,160.50000000000608,StopLoss
2006-09-18 12:00:00,2006-09-18 13:00:00,SPY,long,471,132.29,131.9,-183.68999999999357,StopLoss
2006-09-18 14:00:00,2006-09-19 12:00:00,SPY,long,443,131.84,131.27,-252.50999999999698,StopLoss
2006-09-19 13:00:00,2006-09-19 14:00:00,SPY,long,537,131.23,131.3,37.5900000000116,CrossDown
2006-09-19 15:00:00,2006-09-20 09:30:00,SPY,short,496,131.74,132.48,-367.0399999999904,StopLoss
2006-09-20 10:00:00,2006-09-20 12:00:00,SPY,short,465,132.55,132.46,41.850000000001586,TakeProfit
2006-09-20 13:00:00,2006-09-21 12:00:00,SPY,long,387,132.62,131.91,-274.77000000000305,StopLoss
2006-09-21 13:00:00,2006-09-22 10:00:00,SPY,long,376,131.94,131.04,-338.40000000000214,CrossDown
2006-09-22 11:00:00,2006-09-25 09:30:00,SPY,short,492,131.3,131.52,-108.23999999999944,StopLoss
2006-09-25 10:00:00,2006-09-25 12:00:00,SPY,short,534,131.32,132.22,-480.60000000000304,StopLoss
2006-09-25 13:00:00,2006-09-25 14:00:00,SPY,short,453,132.11,132.69,-262.7399999999928,StopLoss
2006-09-25 15:00:00,2006-09-26 09:30:00,SPY,short,462,132.53,132.59,-27.72000000000105,CrossUp
2006-09-26 10:00:00,2006-09-26 10:00:00,SPY,long,413,132.95,132.95,0.0,TakeProfit
2006-09-26 11:00:00,2006-09-27 09:30:00,SPY,long,398,132.71,133.69,390.0399999999959,TakeProfit
2006-09-27 10:00:00,2006-10-02 10:00:00,SPY,long,436,133.65,133.55,-43.59999999999752,StopLoss
2006-10-02 11:00:00,2006-10-02 13:00:00,SPY,long,707,133.7,133.16,-381.7799999999944,StopLoss
2006-10-02 14:00:00,2006-10-03 09:30:00,SPY,long,629,133.03,132.87,-100.63999999999785,StopLoss
2006-10-03 10:00:00,2006-10-03 11:00:00,SPY,long,595,132.89,133.15,154.7000000000115,CrossDown
2006-10-03 12:00:00,2006-10-04 12:00:00,SPY,short,515,133.76,134.03,-139.05000000000527,CrossUp
2006-10-04 13:00:00,2006-10-04 13:00:00,SPY,long,512,134.3,134.3,0.0,StopLoss
2006-10-04 14:00:00,2006-10-04 14:00:00,SPY,long,428,134.74,134.74,0.0,StopLoss
2006-10-04 15:00:00,2006-10-05 10:00:00,SPY,long,430,134.95,135.0,21.50000000000489,StopLoss
2006-10-05 11:00:00,2006-10-05 11:00:00,SPY,long,386,135.01,135.01,0.0,StopLoss
2006-10-05 12:00:00,2006-10-11 14:00:00,SPY,long,389,134.91,134.76,-58.35000000000221,StopLoss
2006-10-11 15:00:00,2006-10-12 11:00:00,SPY,long,472,134.99,135.83,396.4800000000016,TakeProfit
2006-10-12 12:00:00,2006-10-13 12:00:00,SPY,long,486,135.8,136.46,320.75999999999834,StopLoss
2006-10-13 13:00:00,2006-10-13 13:00:00,SPY,long,604,136.65,136.65,0.0,StopLoss
2006-10-13 14:00:00,2006-10-16 15:00:00,SPY,long,594,136.3,136.89,350.45999999998514,TakeProfit
2006-10-16 16:00:00,2006-10-17 09:30:00,SPY,long,719,136.84,136.15,-496.10999999999837,StopLoss
2006-10-17 10:00:00,2006-10-17 11:00:00,SPY,long,758,136.07,135.73,-257.7200000000026,StopLoss
2006-10-17 12:00:00,2006-10-17 12:00:00,SPY,long,768,136.07,136.07,0.0,StopLoss
2006-10-17 13:00:00,2006-10-20 09:30:00,SPY,long,762,136.29,136.49,152.400000000013,TakeProfit
2006-10-20 10:00:00,2006-10-20 10:00:00,SPY,long,512,136.55,136.55,0.0,TakeProfit
2006-10-20 11:00:00,2006-10-20 12:00:00,SPY,long,548,136.58,136.73,82.19999999998754,StopLoss
2006-10-20 13:00:00,2006-10-23 10:00:00,SPY,long,528,136.6,137.41,427.6800000000012,TakeProfit
2006-10-23 11:00:00,2006-10-23 14:00:00,SPY,long,497,137.6,137.54,-29.82000000000113,StopLoss
2006-10-23 15:00:00,2006-10-24 09:30:00,SPY,long,487,137.68,137.55,-63.309999999997785,StopLoss
2006-10-24 10:00:00,2006-10-25 14:00:00,SPY,long,593,137.52,138.11,349.87000000000205,TakeProfit
2006-10-25 15:00:00,2006-10-26 09:30:00,SPY,long,633,138.2,138.57,234.21000000000288,StopLoss
2006-10-26 10:00:00,2006-10-31 11:00:00,SPY,long,238,138.13,137.67,-109.4800000000019,CrossDown
