lookback,sl_mult,tp_mult,atr_thresh,pnl,sharpe,max_drawdown,win_rate
70,0.5,0.5,3.0,-247.85231100000001,-234.6132167517648,-245.84346299999743,4.8
70,0.5,0.5,5.0,-55.669549,-218.38792232739416,-53.64155599999867,0.0
70,0.5,1.0,1.0,-1868.6940020000002,-167.1336833228375,-1869.035772500003,3.657262277951933
70,0.5,1.0,2.0,-688.4454295,-163.8996007889541,-688.8779345000003,5.865921787709497
70,0.5,1.0,3.0,-222.19360599999982,-131.986993558861,-222.62864799999807,7.563025210084033
70,0.5,1.0,5.0,-42.205479500000045,-76.14652052353934,-40.17748650000067,9.090909090909092
70,0.5,1.5,1.0,-1833.5542590000005,-165.837388467832,-1836.025923000001,4.310344827586207
70,0.5,1.5,2.0,-693.5549455000003,-160.78982147092233,-696.1173439999984,5.113636363636364
70,0.5,1.5,3.0,-226.47297449999996,-129.05302485522935,-229.62793950000196,6.956521739130435
70,0.5,1.5,5.0,-46.345686500000035,-82.41946559325577,-41.55755549999958,9.090909090909092
70,0.5,2.0,1.0,-1826.1568245000003,-163.19515481514196,-1824.0547050000023,4.62046204620462
70,0.5,2.0,2.0,-709.9001810000003,-156.3309237307322,-707.8887959999993,4.610951008645533
70,0.5,2.0,3.0,-249.24960999999996,-128.8737253270739,-247.8307915000005,5.357142857142857
70,0.5,2.0,5.0,-71.59694900000007,-118.18674203330964,-66.8088179999977,4.545454545454546
70,1.0,0.5,1.0,-1617.2675814999996,-132.0663238937519,-1615.3754725,6.242197253433209
70,1.0,0.5,2.0,-602.2312009999997,-104.58586647918446,-600.2198159999971,11.846689895470384
70,1.0,0.5,3.0,-230.4075705000002,-95.98953865643298,-228.39872249999826,17.0
70,1.0,0.5,5.0,-31.749959500000095,-57.432407358711444,-36.60222100000101,30.0
70,1.0,1.0,1.0,-1359.5476514999991,-112.6508933641642,-1366.6636844999994,13.675213675213676
70,1.0,1.0,2.0,-506.5810069999996,-83.79781062504979,-513.7877744999969,23.73540856031128
70,1.0,1.0,3.0,-174.6342209999999,-62.98646653419015,-178.4088034999986,27.586206896551722
70,1.0,1.0,5.0,-35.88821949999995,-53.58536618992118,-39.94877600000109,26.31578947368421
70,1.0,1.5,1.0,-1227.7433374999996,-103.71364445721879,-1234.2924065000007,17.873651771956855
70,1.0,1.5,2.0,-458.56596299999995,-72.33836823272917,-465.41436500000054,26.141078838174277
70,1.0,1.5,3.0,-152.50211250000012,-49.72533787636902,-155.74728549999782,27.160493827160494
70,1.0,1.5,5.0,-19.19601849999998,-35.312567041280154,-30.619928000000073,41.17647058823529
70,1.0,2.0,1.0,-1198.5392289999995,-97.97963848170329,-1197.0951095000019,17.684887459807076
70,1.0,2.0,2.0,-436.87894200000017,-64.85575209604175,-438.49494849999974,23.008849557522122
70,1.0,2.0,3.0,-178.6104365000001,-58.130093370015096,-177.28182599999855,21.518987341772153
70,1.0,2.0,5.0,-35.8407105,-60.68482017597349,-47.11066299999948,25.0
70,1.5,0.5,1.0,-1463.391659999999,-114.31024145210162,-1469.1132109999962,9.040333796940194
70,1.5,0.5,2.0,-577.4662909999995,-89.80799379303957,-579.5683910000007,16.917293233082706
70,1.5,0.5,3.0,-200.96015249999996,-73.56225711603899,-217.52302249999775,25.0
70,1.5,0.5,5.0,-21.919554000000016,-43.727350828302654,-42.962539000000106,38.88888888888889
70,1.5,1.0,1.0,-1235.8850209999996,-90.74053398186454,-1247.3524644999998,18.932038834951456
70,1.5,1.0,2.0,-532.6855884999993,-71.1916607542268,-540.7435914999987,33.90557939914164
70,1.5,1.0,3.0,-213.8604079999998,-65.90657881032692,-235.30467700000008,35.80246913580247
70,1.5,1.0,5.0,-37.88840549999997,-52.003568344480136,-57.20569350000005,35.294117647058826
70,1.5,1.5,1.0,-1072.704236999999,-81.83410214020297,-1084.9145559999997,25.663716814159294
70,1.5,1.5,2.0,-414.31599299999965,-54.15517822881424,-425.13621550000244,39.06976744186046
70,1.5,1.5,3.0,-139.97166949999996,-41.75137892443267,-165.53263199999856,39.726027397260275
70,1.5,1.5,5.0,3.5897435000000453,2.8642858675285856,-28.22091449999789,64.28571428571429
70,1.5,2.0,1.0,-1026.5766609999998,-79.01523208955764,-1050.8054675000021,25.330812854442343
70,1.5,2.0,2.0,-367.71698750000024,-48.69161551538563,-395.1898000000001,34.183673469387756
70,1.5,2.0,3.0,-149.835701,-48.51045429285328,-184.706976999998,30.434782608695656
70,1.5,2.0,5.0,8.856822500000039,-16.078929712498894,-42.22994949999702,50.0
70,2.0,0.5,1.0,-1418.8779889999987,-103.49841899217795,-1424.5995399999993,10.625909752547306
70,2.0,0.5,2.0,-574.9244024999991,-76.67738693498102,-573.7863404999989,19.68503937007874
70,2.0,0.5,3.0,-199.28369899999984,-60.93649492737211,-223.79731299999912,26.666666666666668
70,2.0,0.5,5.0,-34.41017849999997,-49.658740095856636,-55.45316349999848,38.88888888888889
