entry_time,exit_time,symbol,direction,quantity,entry_price,exit_price,pnl,exit_reason
2005-06-28 10:00:00,2005-06-28 13:00:00,SPY,short,698,119.69,119.97,-195.4400000000008,StopLoss
2005-06-28 14:00:00,2005-06-30 14:00:00,SPY,short,764,120.1,119.59,389.63999999999305,TakeProfit
2005-06-30 15:00:00,2005-06-30 15:00:00,SPY,short,694,119.06,119.06,-0.0,StopLoss
2005-06-30 16:00:00,2005-07-01 09:30:00,SPY,short,725,119.16,119.5,-246.50000000000247,StopLoss
2005-07-01 10:00:00,2005-07-05 10:00:00,SPY,short,648,119.55,120.18,-408.24000000000626,StopLoss
2005-07-05 11:00:00,2005-07-05 12:00:00,SPY,short,584,120.12,120.47,-204.39999999999668,CrossUp
2005-07-05 13:00:00,2005-07-06 12:00:00,SPY,long,695,120.33,119.99,-236.30000000000237,StopLoss
2005-07-06 13:00:00,2005-07-06 14:00:00,SPY,long,599,120.19,119.59,-359.39999999999657,StopLoss
2005-07-06 15:00:00,2005-07-07 09:30:00,SPY,long,541,119.49,118.49,-541.0,StopLoss
2005-07-07 10:00:00,2005-07-07 11:00:00,SPY,short,483,118.5,119.1,-289.7999999999972,StopLoss
2005-07-07 12:00:00,2005-07-07 12:00:00,SPY,short,383,119.11,119.11,-0.0,StopLoss
2005-07-07 13:00:00,2005-07-08 09:30:00,SPY,short,341,119.36,120.0,-218.24000000000018,StopLoss
2005-07-08 10:00:00,2005-07-08 12:00:00,SPY,short,319,120.42,120.98,-178.64000000000073,CrossUp
2005-07-08 13:00:00,2005-07-12 13:00:00,SPY,long,327,120.95,122.42,480.6899999999996,TakeProfit
2005-07-12 14:00:00,2005-07-14 09:30:00,SPY,long,564,122.32,122.98,372.2400000000061,TakeProfit
2005-07-14 10:00:00,2005-07-14 13:00:00,SPY,long,555,122.92,122.58,-188.7000000000019,StopLoss
2005-07-14 14:00:00,2005-07-18 10:00:00,SPY,long,609,122.61,122.47,-85.26000000000035,StopLoss
2005-07-18 11:00:00,2005-07-18 15:00:00,SPY,long,811,122.44,122.2,-194.63999999999584,StopLoss
2005-07-18 16:00:00,2005-07-18 16:00:00,SPY,long,768,122.39,122.39,0.0,StopLoss
2005-07-19 09:30:00,2005-07-20 10:00:00,SPY,long,726,122.65,122.5,-108.90000000000413,StopLoss
2005-07-20 11:00:00,2005-07-20 11:00:00,SPY,long,606,122.85,122.85,0.0,StopLoss
2005-07-20 12:00:00,2005-07-20 13:00:00,SPY,long,612,122.82,123.39,348.8400000000045,TakeProfit
2005-07-20 14:00:00,2005-07-21 10:00:00,SPY,long,556,123.21,122.64,-316.9199999999962,StopLoss
2005-07-21 11:00:00,2005-07-22 14:00:00,SPY,long,462,122.74,123.35,281.8199999999997,TakeProfit
2005-07-22 15:00:00,2005-08-01 09:30:00,SPY,long,368,123.43,123.88,165.59999999999582,StopLoss
2005-08-01 10:00:00,2005-08-02 10:00:00,SPY,long,447,123.66,124.24,259.25999999999925,TakeProfit
2005-08-02 11:00:00,2005-08-04 13:00:00,SPY,long,312,124.38,123.77,-190.31999999999982,StopLoss
2005-08-04 14:00:00,2005-08-04 15:00:00,SPY,long,706,123.8,123.66,-98.8400000000004,CrossDown
2005-08-04 16:00:00,2005-08-05 10:00:00,SPY,short,718,123.73,123.06,481.0600000000012,TakeProfit
2005-08-05 11:00:00,2005-08-05 11:00:00,SPY,short,651,122.7,122.7,-0.0,StopLoss
2005-08-05 12:00:00,2005-08-08 09:30:00,SPY,short,679,122.82,123.25,-291.97000000000463,StopLoss
2005-08-08 10:00:00,2005-08-08 10:00:00,SPY,short,699,122.81,122.81,-0.0,StopLoss
2005-08-08 11:00:00,2005-08-09 10:00:00,SPY,short,692,122.92,123.22,-207.59999999999803,StopLoss
2005-08-09 11:00:00,2005-08-10 09:30:00,SPY,short,708,123.27,124.25,-693.8400000000029,StopLoss
2005-08-10 10:00:00,2005-08-10 10:00:00,SPY,short,563,124.39,124.39,-0.0,TakeProfit
2005-08-10 11:00:00,2005-08-10 12:00:00,SPY,short,573,124.27,123.94,189.089999999999,CrossUp
2005-08-10 13:00:00,2005-08-10 14:00:00,SPY,long,524,123.7,123.33,-193.88000000000238,StopLoss
2005-08-10 15:00:00,2005-08-11 10:00:00,SPY,long,497,123.12,123.83,352.8699999999969,TakeProfit
2005-08-11 11:00:00,2005-08-11 12:00:00,SPY,long,433,123.53,123.33,-86.60000000000123,StopLoss
2005-08-11 13:00:00,2005-08-11 14:00:00,SPY,long,390,123.3,123.35,19.49999999999889,CrossDown
2005-08-11 15:00:00,2005-08-11 15:00:00,SPY,long,379,123.97,123.97,0.0,StopLoss
2005-08-11 16:00:00,2005-08-12 09:30:00,SPY,long,427,123.84,123.37,-200.68999999999951,StopLoss
2005-08-12 10:00:00,2005-08-12 10:00:00,SPY,long,237,123.45,123.45,0.0,TakeProfit
2005-08-12 11:00:00,2005-08-15 09:30:00,SPY,long,233,123.0,123.12,27.96000000000106,CrossDown
2005-08-15 10:00:00,2005-08-15 15:00:00,SPY,short,251,123.18,123.65,-117.96999999999971,CrossUp
2005-08-15 16:00:00,2005-08-16 09:30:00,SPY,long,512,123.81,123.25,-286.72000000000116,StopLoss
2005-08-16 10:00:00,2005-08-16 10:00:00,SPY,long,230,122.8,122.8,0.0,StopLoss
2005-08-17 16:00:00,2005-08-19 10:00:00,SPY,short,430,122.23,122.68,-193.50000000000122,StopLoss
2005-08-19 11:00:00,2005-08-22 09:30:00,SPY,short,601,122.61,123.05,-264.43999999999863,StopLoss
2005-08-22 10:00:00,2005-08-22 12:00:00,SPY,short,634,123.12,122.21,576.9400000000069,TakeProfit
2005-08-22 13:00:00,2005-08-24 15:00:00,SPY,short,583,122.38,121.24,664.6200000000003,TakeProfit
2005-08-24 16:00:00,2005-08-25 10:00:00,SPY,short,498,121.12,121.5,-189.23999999999774,StopLoss
2005-08-25 11:00:00,2005-08-26 10:00:00,SPY,short,514,121.48,121.06,215.88000000000088,StopLoss
2005-08-26 11:00:00,2005-08-26 14:00:00,SPY,short,517,120.79,121.08,-149.92999999999589,StopLoss
2005-08-26 15:00:00,2005-08-26 15:00:00,SPY,short,486,120.82,120.82,-0.0,StopLoss
2005-08-26 16:00:00,2005-08-29 13:00:00,SPY,short,488,120.72,121.56,-409.92000000000166,StopLoss
2005-08-29 14:00:00,2005-08-29 16:00:00,SPY,short,423,121.48,121.63,-63.44999999999639,StopLoss
2005-08-30 09:30:00,2005-08-31 15:00:00,SPY,short,227,120.99,122.39,-317.8000000000013,StopLoss
2005-08-31 16:00:00,2005-09-01 10:00:00,SPY,long,291,122.54,122.23,-90.21000000000066,StopLoss
2005-09-01 11:00:00,2005-09-02 16:00:00,SPY,long,249,122.95,122.25,-174.3000000000007,StopLoss
2005-09-06 09:30:00,2005-09-06 15:00:00,SPY,long,522,122.82,123.75,485.46000000000356,TakeProfit
2005-09-06 16:00:00,2005-09-07 12:00:00,SPY,long,629,123.72,123.85,81.76999999999714,StopLoss
2005-09-07 13:00:00,2005-09-07 13:00:00,SPY,long,504,123.87,123.87,0.0,StopLoss
2005-09-07 14:00:00,2005-09-08 09:30:00,SPY,long,491,123.91,123.59,-157.11999999999665,StopLoss
2005-09-08 10:00:00,2005-09-09 12:00:00,SPY,long,520,123.68,124.45,400.39999999999793,TakeProfit
2005-09-09 13:00:00,2005-09-12 14:00:00,SPY,long,684,124.63,124.56,-47.879999999995334,StopLoss
2005-09-12 15:00:00,2005-09-13 09:30:00,SPY,long,801,124.43,123.95,-384.4800000000032,StopLoss
2005-09-13 10:00:00,2005-09-13 14:00:00,SPY,long,747,123.73,124.06,246.50999999999874,TakeProfit
2005-09-13 15:00:00,2005-09-14 09:30:00,SPY,long,640,123.55,123.6,31.99999999999818,CrossDown
2005-09-14 10:00:00,2005-09-14 13:00:00,SPY,short,626,123.56,123.6,-25.03999999999502,StopLoss
2005-09-14 14:00:00,2005-09-15 09:30:00,SPY,short,587,123.26,123.54,-164.36000000000067,StopLoss
2005-09-15 10:00:00,2005-09-16 15:00:00,SPY,short,606,123.32,123.7,-230.28000000000586,StopLoss
2005-09-16 16:00:00,2005-09-19 11:00:00,SPY,short,744,123.54,122.98,416.6400000000017,TakeProfit
2005-09-19 12:00:00,2005-09-19 13:00:00,SPY,short,810,123.08,123.02,48.60000000000184,StopLoss
2005-09-19 14:00:00,2005-09-20 09:30:00,SPY,short,689,122.82,123.27,-310.05000000000194,StopLoss
2005-09-20 10:00:00,2005-09-20 14:00:00,SPY,short,693,123.45,122.3,796.9500000000039,TakeProfit
2005-09-20 15:00:00,2005-09-21 11:00:00,SPY,short,598,122.1,121.28,490.3599999999959,TakeProfit
2005-09-23 10:00:00,2005-09-23 13:00:00,SPY,short,478,121.27,121.85,-277.2399999999992,StopLoss
2005-09-23 14:00:00,2005-09-26 09:30:00,SPY,short,518,121.75,121.81,-31.080000000001178,StopLoss
2005-09-26 10:00:00,2005-09-28 12:00:00,SPY,short,433,121.97,121.5,203.5099999999995,CrossUp
2005-09-28 13:00:00,2005-09-29 13:00:00,SPY,long,578,121.4,122.27,502.85999999999444,TakeProfit
2005-09-29 14:00:00,2005-09-30 15:00:00,SPY,long,500,122.56,122.82,129.99999999999545,StopLoss
2005-09-30 16:00:00,2005-10-03 12:00:00,SPY,long,439,123.02,122.56,-201.93999999999727,StopLoss
2005-10-03 13:00:00,2005-10-04 14:00:00,SPY,long,474,122.73,121.82,-431.34000000000515,StopLoss
2005-10-04 15:00:00,2005-10-04 15:00:00,SPY,long,485,121.38,121.38,0.0,TakeProfit
2005-10-04 16:00:00,2005-10-05 10:00:00,SPY,long,532,121.17,120.93,-127.67999999999728,CrossDown
2005-10-05 11:00:00,2005-10-05 11:00:00,SPY,short,433,120.4,120.4,-0.0,StopLoss
2005-10-05 12:00:00,2005-10-05 12:00:00,SPY,short,340,120.66,120.66,-0.0,StopLoss
2005-10-05 13:00:00,2005-10-07 14:00:00,SPY,short,337,120.67,119.44,414.51000000000136,TakeProfit
2005-10-07 15:00:00,2005-10-10 14:00:00,SPY,short,393,119.67,118.85,322.2600000000029,TakeProfit
2005-10-10 15:00:00,2005-10-11 09:30:00,SPY,short,423,118.77,119.22,-190.35000000000122,StopLoss
2005-10-11 10:00:00,2005-10-12 11:00:00,SPY,short,428,118.9,117.78,479.36000000000195,TakeProfit
2005-10-12 12:00:00,2005-10-14 12:00:00,SPY,short,439,117.93,118.11,-79.01999999999676,StopLoss
2005-10-14 13:00:00,2005-10-17 09:30:00,SPY,short,403,118.38,118.89,-205.53000000000208,StopLoss
2005-10-17 10:00:00,2005-10-17 11:00:00,SPY,short,431,118.91,119.07,-68.95999999999853,CrossUp
2005-10-17 12:00:00,2005-10-18 14:00:00,SPY,long,440,118.62,118.17,-198.00000000000125,StopLoss
2005-10-18 15:00:00,2005-10-19 09:30:00,SPY,long,465,117.9,117.4,-232.5,StopLoss
2005-10-19 10:00:00,2005-10-19 10:00:00,SPY,short,478,117.81,117.81,-0.0,StopLoss
2005-10-19 11:00:00,2005-10-19 11:00:00,SPY,short,467,117.39,117.39,-0.0,StopLoss
2005-10-19 12:00:00,2005-10-19 14:00:00,SPY,short,445,117.75,118.92,-520.6500000000008,StopLoss
2005-10-19 15:00:00,2005-10-19 16:00:00,SPY,short,363,119.64,119.74,-36.29999999999794,CrossUp
2005-10-20 09:30:00,2005-10-20 12:00:00,SPY,long,369,119.53,119.01,-191.87999999999852,StopLoss
2005-10-20 13:00:00,2005-10-20 15:00:00,SPY,long,340,118.86,117.72,-387.6000000000002,StopLoss
2005-10-20 16:00:00,2005-10-21 12:00:00,SPY,long,326,117.68,118.54,280.3599999999998,CrossDown
2005-10-21 13:00:00,2005-10-24 11:00:00,SPY,short,334,118.58,119.08,-167.0,StopLoss
2005-10-24 12:00:00,2005-10-24 13:00:00,SPY,short,327,119.39,119.53,-45.780000000000186,CrossUp
2005-10-24 14:00:00,2005-10-28 15:00:00,SPY,long,370,119.4,119.9,185.0,CrossDown
2005-10-28 16:00:00,2005-10-31 09:30:00,SPY,short,465,119.8,120.86,-492.90000000000106,CrossUp
2005-10-31 10:00:00,2005-10-31 16:00:00,SPY,long,409,120.75,120.15,-245.39999999999768,StopLoss
2005-11-01 09:30:00,2005-11-02 11:00:00,SPY,long,454,120.39,121.25,390.4399999999997,TakeProfit
