entry_time,exit_time,symbol,direction,quantity,entry_price,exit_price,pnl,exit_reason
2025-02-20 09:45:00,2025-02-20 09:50:00,SPY,long,1,610.39,609.44,-0.9499999999999318,CrossDown
2025-02-20 09:55:00,2025-02-20 09:55:00,SPY,short,1,608.38,608.38,-0.0,StopLoss
2025-02-20 10:00:00,2025-02-20 10:00:00,SPY,short,1,608.29,608.29,-0.0,TakeProfit
2025-02-20 10:05:00,2025-02-20 10:05:00,SPY,short,1,607.84,607.84,-0.0,StopLoss
2025-02-20 10:10:00,2025-02-20 10:20:00,SPY,short,1,608.43,608.97,-0.5400000000000773,StopLoss
2025-02-20 10:25:00,2025-02-20 10:45:00,SPY,short,1,609.11,607.87,1.240000000000009,TakeProfit
2025-02-20 10:50:00,2025-02-20 11:10:00,SPY,short,1,607.49,608.17,-0.67999999999995,StopLoss
2025-02-20 11:15:00,2025-02-20 11:25:00,SPY,short,1,607.62,608.26,-0.6399999999999864,StopLoss
2025-02-20 11:30:00,2025-02-20 11:35:00,SPY,short,1,607.84,607.58,0.2599999999999909,TakeProfit
2025-02-20 11:40:00,2025-02-20 12:00:00,SPY,short,1,607.99,608.04,-0.049999999999954525,TakeProfit
2025-02-20 12:05:00,2025-02-20 12:25:00,SPY,short,1,608.37,608.79,-0.4199999999999591,StopLoss
2025-02-20 12:30:00,2025-02-20 12:50:00,SPY,short,1,608.85,608.5,0.35000000000002274,TakeProfit
2025-02-20 12:55:00,2025-02-20 12:55:00,SPY,short,1,608.03,608.03,-0.0,StopLoss
2025-02-20 13:00:00,2025-02-20 13:10:00,SPY,short,1,607.97,608.46,-0.4900000000000091,StopLoss
2025-02-20 13:15:00,2025-02-20 13:15:00,SPY,short,1,608.01,608.01,-0.0,StopLoss
2025-02-20 13:20:00,2025-02-20 13:30:00,SPY,short,1,607.84,608.31,-0.4699999999999136,StopLoss
2025-02-20 13:35:00,2025-02-20 14:00:00,SPY,short,1,608.36,608.69,-0.3300000000000409,CrossUp
2025-02-20 14:05:00,2025-02-20 14:10:00,SPY,long,1,608.83,609.25,0.4199999999999591,TakeProfit
2025-02-20 14:15:00,2025-02-20 14:30:00,SPY,long,1,609.37,608.89,-0.4800000000000182,StopLoss
2025-02-20 14:35:00,2025-02-20 14:40:00,SPY,long,1,608.76,609.16,0.39999999999997726,TakeProfit
2025-02-20 14:45:00,2025-02-20 14:45:00,SPY,long,1,609.83,609.83,0.0,StopLoss
2025-02-20 14:50:00,2025-02-20 15:10:00,SPY,long,1,609.87,609.61,-0.2599999999999909,StopLoss
2025-02-20 15:15:00,2025-02-20 15:15:00,SPY,long,1,609.8,609.8,0.0,StopLoss
2025-02-20 15:20:00,2025-02-20 15:35:00,SPY,long,1,609.84,609.62,-0.22000000000002728,StopLoss
